"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SPARCL1",5.13323761211556e-84,1.56571472600855,0.867,0.961,1.02664752242311e-80
"GNG11",1.21415173891472e-35,1.56509560676862,0.846,0.964,2.42830347782943e-32
"AGT",1.02095281789357e-86,1.55961485870715,0.152,0.961,2.04190563578715e-83
"PDE11A",5.60021096727274e-60,1.55953930938006,0.675,0.161,1.12004219345455e-56
"NINJ1",9.47887779429702e-57,1.55855901889072,0.876,0.806,1.8957755588594e-53
"SDCBP",7.38567843242342e-37,1.55649805048404,0.893,0.975,1.47713568648468e-33
"PTPRK",3.13791735007454e-27,1.55391021346773,0.838,0.548,6.27583470014909e-24
"RGCC",5.63386007723582e-60,1.55191479892968,0.871,0.964,1.12677201544716e-56
"KCNK17",1.80376921899522e-06,1.55055516340967,0.852,0.964,0.00360753843799044
"IFITM2",4.33099046311776e-84,1.54636208395982,0.926,0.964,8.66198092623552e-81
"SAMD5",0.000620127510278767,1.54360184700642,0.446,0.961,1
"MT-CO1",6.91393523910879e-132,1.5428420933655,0.998,0.996,1.38278704782176e-128
"FAM200B",0.000100530044614984,1.53744091202937,0.466,0.975,0.201060089229968
"MRPL33",8.70520516848573e-32,1.53282035223339,0.768,0.853,1.74104103369715e-28
"PHLDA3",0.00080287058114769,1.53272472795163,0.324,0.057,1
"IL1B",2.29183698568119e-27,1.52974431027602,0.868,0.961,4.58367397136239e-24
"SERPINA3",9.66130812917248e-34,1.52243995740456,0.711,0.961,1.9322616258345e-30
"PMAIP1",7.38045812456987e-63,1.51651669353679,0.89,0.975,1.47609162491397e-59
"HSPB8",1.96994218245195e-73,1.51409566275222,0.865,0.961,3.9398843649039e-70
"CALCRL",2.19938555179924e-82,1.50913571882398,0.862,0.961,4.39877110359848e-79
"DBI",2.22481532539073e-22,1.5090953088181,0.766,0.989,4.44963065078146e-19
"ARL4A",0.133610414763615,1.50826171936727,0.873,0.964,1
"HEMGN",0.0176219742729714,1.50615187733574,0.784,0.961,1
"CITED2",6.42428630840036e-16,1.50380929650796,0.868,0.982,1.28485726168007e-12
"CAMTA2",0.309343149538185,1.50243416465524,0.644,0.961,1
"GUK1",1.11299953171537e-50,1.50149525053988,0.886,0.907,2.22599906343074e-47
